no_board,time,gas_smoke,temperature,humidity,lat,long,proba,is_fire
2,2023-08-08 12:36:00,336262.10217391304,34.03478260869565,51.39565217391304,13.67736111111111,100.45544444444445,0.008793587,0.0
2,2023-08-08 12:37:00,59276.33,34.144,51.023999999999994,13.67736111111111,100.45544444444445,0.020169966,0.0
2,2023-08-08 12:38:00,780235.89,34.095238095238095,51.05238095238095,13.67736111111111,100.45544444444447,0.013505361,0.0
2,2023-08-08 12:39:00,512903.1246153846,34.44615384615385,50.94615384615384,13.67736111111111,100.45544444444445,0.0034885635,0.0
2,2023-08-08 12:40:00,349859.55299999996,34.62,50.385,13.67736111111111,100.45544444444445,0.010735959,0.0
2,2023-08-08 12:41:00,276228.5433333333,34.72777777777778,50.077777777777776,13.67736111111111,100.45544444444445,0.009844306,0.0
2,2023-08-08 12:42:00,198504.4251851852,33.24074074074074,48.474074074074075,13.67736111111111,100.45544444444444,0.013610949,0.0
2,2023-08-08 12:43:00,248427.08647058823,34.19411764705882,50.2235294117647,13.67736111111111,100.45544444444445,0.7139648,0.8235294117647058
2,2023-08-08 12:44:00,250632.9625,33.989999999999995,51.185,13.67736111111111,100.45544444444445,0.88226354,1.0
2,2023-08-08 12:45:00,250383.8876,34.036,56.976000000000006,13.67736111111111,100.45544444444445,0.041525923,0.0
2,2023-08-08 12:46:00,335123.4395454545,34.050000000000004,51.28181818181818,13.67736111111111,100.45544444444445,0.021030448,0.0
2,2023-08-08 12:47:00,385100.59625,34.9125,50.7875,13.67736111111111,100.45544444444445,0.0023448158,0.0
2,2023-08-08 12:48:00,399777.98333333334,37.266666666666666,48.083333333333336,13.67736111111111,100.45544444444447,0.0004900184,0.0
2,2023-08-08 12:49:00,251972.5808333333,37.38333333333333,47.125,13.67736111111111,100.45544444444447,0.0012621252,0.0
2,2023-08-08 12:50:00,148321.38357142857,37.635714285714286,45.957142857142856,13.67736111111111,100.45544444444445,0.0019204397,0.0
2,2023-08-08 12:52:00,145840.28333333333,37.833333333333336,45.06666666666666,13.67736111111111,100.45544444444447,0.0010236307,0.0
2,2023-08-08 12:53:00,143959.89,38.0,44.3,13.67736111111111,100.45544444444445,0.010257277,0.0
2,2023-08-08 12:54:00,162505.57857142857,37.9,44.4,13.67736111111111,100.45544444444445,0.008162258,0.0
2,2023-08-08 12:56:00,317096.63833333337,38.4,44.28333333333333,13.67736111111111,100.45544444444447,0.0099054435,0.0
2,2023-08-08 12:57:00,270264.084117647,39.00588235294118,43.80588235294118,13.67736111111111,100.45544444444445,0.035763733,0.0
2,2023-08-08 12:58:00,305446.4345454545,38.99090909090909,43.14545454545455,13.67736111111111,100.45544444444445,0.020157347,0.0
2,2023-08-08 12:59:00,278704.337,39.57,42.54,13.67736111111111,100.45544444444445,0.057584763,0.0
2,2023-08-08 13:00:00,215691.38,36.5,39.14,13.67736111111111,100.45544444444445,0.86791193,0.9333333333333333
2,2023-08-08 13:01:00,212727.12785714286,38.65714285714286,42.642857142857146,13.67736111111111,100.45544444444445,0.9329659,1.0
2,2023-08-08 13:02:00,220840.4818181818,38.64545454545455,43.79090909090909,13.67736111111111,100.45544444444445,0.007498801,0.0
2,2023-08-08 13:03:00,248228.55214285714,38.542857142857144,43.707142857142856,13.67736111111111,100.45544444444445,0.022234384,0.0
2,2023-08-08 13:04:00,232489.76666666666,38.22857142857143,44.06666666666666,13.67736111111111,100.45544444444447,0.02470449,0.0
2,2023-08-08 13:05:00,248452.9657142857,38.728571428571435,43.91428571428571,13.67736111111111,100.45544444444445,0.01186423,0.0
2,2023-08-08 13:06:00,239448.61823529413,37.09411764705882,41.4,13.67736111111111,100.45544444444445,0.009236255,0.0
2,2023-08-08 13:07:00,231110.13615384616,39.88461538461539,42.25384615384615,13.67736111111111,100.45544444444445,0.04993601,0.0
2,2023-08-08 13:08:00,217758.99541666664,40.075,41.6625,13.67736111111111,100.45544444444447,0.063772865,0.0
2,2023-08-08 13:09:00,246751.35777777774,39.666666666666664,41.599999999999994,13.67736111111111,100.45544444444445,0.6942152,1.0
2,2023-08-08 13:10:00,303876.38727272727,38.404545454545456,42.56818181818182,13.67736111111111,100.45544444444445,0.9141543,1.0
2,2023-08-08 13:11:00,221496.10749999998,38.075,43.2,13.67736111111111,100.45544444444445,0.009716477,0.0
2,2023-08-08 13:52:00,95499.21857142857,34.542857142857144,51.300000000000004,13.67736111111111,100.45544444444445,0.0011000892,0.0
2,2023-08-08 13:53:00,118893.74,34.712500000000006,50.4625,13.67736111111111,100.45544444444445,0.00013005713,0.0
2,2023-08-08 13:54:00,129698.02523809524,34.819047619047616,50.285714285714285,13.67736111111111,100.45544444444447,0.0015219589,0.0
2,2023-08-08 13:55:00,99971.19200000001,34.74,50.120000000000005,13.67736111111111,100.45544444444445,9.974204e-05,0.0
2,2023-08-08 13:56:00,138493.398,34.58666666666667,51.13333333333333,13.67736111111111,100.45544444444445,0.0040646587,0.0
2,2023-08-08 13:57:00,338144.1425,34.625,51.79375,13.67736111111111,100.45544444444445,0.018563302,0.0
2,2023-08-08 13:58:00,369110.0625,34.675,52.5,13.67736111111111,100.45544444444445,0.0043148887,0.0
2,2023-08-08 13:59:00,398271.0816666667,34.86666666666667,54.13333333333333,13.67736111111111,100.45544444444447,0.006891316,0.0
2,2023-08-08 14:00:00,305974.01499999996,35.733333333333334,52.75,13.67736111111111,100.45544444444447,0.0026101393,0.0
2,2023-08-08 14:01:00,594906.0931818183,35.36818181818182,52.118181818181824,13.67736111111111,100.45544444444445,0.007109938,0.0
2,2023-08-08 14:02:00,946884.9413333334,35.09666666666667,51.763333333333335,13.67736111111111,100.45544444444445,0.0035946746,0.0
2,2023-08-08 14:03:00,620675.3423529412,35.017647058823535,53.470588235294116,13.67736111111111,100.45544444444445,0.0020170424,0.0
2,2023-08-08 14:22:00,1641769.4645,33.265,53.02,13.67736111111111,100.45544444444445,0.0016412782,0.0
2,2023-08-08 14:34:00,478997.6925,31.98125,58.43125,13.67736111111111,100.45544444444445,0.0026227452,0.0
2,2023-08-08 14:35:00,183677.09433333334,32.526666666666664,57.29,13.67736111111111,100.45544444444445,0.0063048825,0.0
2,2023-08-08 14:36:00,98939.86024390244,33.40975609756097,56.06829268292683,13.677361111111113,100.45544444444445,0.0020890753,0.0
2,2023-08-08 14:37:00,70433.45240000001,34.08,54.364,13.67736111111111,100.45544444444445,0.0014032271,0.0
2,2023-08-08 14:38:00,73683.13368421052,33.94736842105263,54.247368421052634,13.67736111111111,100.45544444444445,0.00045693177,0.0
2,2023-08-08 14:39:00,65992.08285714286,34.385714285714286,53.07142857142857,13.67736111111111,100.45544444444445,0.0013344698,0.0
2,2023-08-08 14:40:00,124923.33357142856,33.721428571428575,53.58571428571429,13.67736111111111,100.45544444444445,0.0012529336,0.0
2,2023-08-08 14:41:00,90186.34666666666,33.946666666666665,53.35333333333333,13.67736111111111,100.45544444444445,0.0050405683,0.0
2,2023-08-08 14:42:00,74174.05,33.833333333333336,53.1,13.67736111111111,100.45544444444447,0.00028840097,0.0
2,2023-08-08 14:43:00,85407.65458333334,33.59583333333334,53.71666666666667,13.67736111111111,100.45544444444447,0.00031390198,0.0
2,2023-08-08 14:44:00,205456.4881818182,33.56363636363636,53.91818181818182,13.67736111111111,100.45544444444445,0.0007969711,0.0
2,2023-08-08 14:45:00,429318.5688888889,33.44444444444444,54.01111111111111,13.67736111111111,100.45544444444445,0.002339871,0.0
2,2023-08-08 14:46:00,755345.2116666666,33.875,53.708333333333336,13.67736111111111,100.45544444444447,0.54738027,0.9166666666666666
