time,no_board,gas_smoke,temperature,humidity,lat,long,proba,is_fire
2023-08-08 12:30:43,3,2076418.2749999966,37.5,49.9,13.67736111111111,100.4555,0.013472845,0.0
2023-08-08 12:30:44,1,26829.31,33.9,60.8,13.677305555555556,100.45544444444445,0.07798782,0.0
2023-08-08 12:30:45,2,450807.97,34.5,50.6,13.67736111111111,100.45544444444445,0.37296012,0.0
2023-08-08 12:30:46,3,2035479.37,37.6,49.8,13.67736111111111,100.4555,0.018311188,0.0
2023-08-08 12:30:47,1,27716.07,34.0,60.9,13.677305555555556,100.45544444444445,0.03465101,0.0
2023-08-08 12:30:48,2,379431.5,34.5,50.6,13.67736111111111,100.45544444444445,0.2695292,0.0
2023-08-08 12:30:49,3,2076418.2749999966,37.7,49.7,13.67736111111111,100.4555,0.010866486,0.0
2023-08-08 12:30:50,1,28631.81,34.0,61.0,13.677305555555556,100.45544444444445,0.021651847,0.0
2023-08-08 12:30:51,2,360155.03,34.5,50.6,13.67736111111111,100.45544444444445,0.02465888,0.0
2023-08-08 12:30:52,3,2076418.2749999966,37.7,49.6,13.67736111111111,100.4555,0.007821485,0.0
2023-08-08 12:30:53,1,24599.06,34.0,60.9,13.677305555555556,100.45544444444445,0.022176994,0.0
2023-08-08 12:30:54,1,24599.06,34.0,60.9,13.677305555555556,100.45544444444445,0.0146804545,0.0
2023-08-08 12:30:55,2,427311.19,34.5,50.6,13.67736111111111,100.45544444444445,0.04185408,0.0
2023-08-08 12:30:56,1,16424.88,34.0,60.6,13.677305555555556,100.45544444444445,0.026284093,0.0
2023-08-08 12:30:57,1,16424.88,34.0,60.6,13.677305555555556,100.45544444444445,0.019369422,0.0
2023-08-08 12:30:58,2,341993.75,34.5,50.5,13.67736111111111,100.45544444444445,0.038914535,0.0
2023-08-08 12:30:59,1,14548.48,33.9,60.8,13.677305555555556,100.45544444444445,0.021204665,0.0
2023-08-08 12:31:00,1,14548.48,33.9,60.8,13.677305555555556,100.45544444444445,0.026059542,0.0
2023-08-08 12:31:01,2,416095.81,34.5,50.5,13.67736111111111,100.45544444444445,0.08774881,0.0
2023-08-08 12:31:02,1,13462.27,33.9,60.9,13.677305555555556,100.45544444444445,0.058633346,0.0
2023-08-08 12:31:03,1,13462.27,33.9,60.9,13.677305555555556,100.45544444444445,0.16173053,0.0
2023-08-08 12:31:04,2,416095.81,34.4,50.5,13.67736111111111,100.45544444444445,0.12945539,0.0
2023-08-08 12:31:05,3,1928855.88,37.9,49.1,13.67736111111111,100.4555,0.084024206,0.0
2023-08-08 12:31:06,1,13764.53,33.9,60.9,13.677305555555556,100.45544444444445,0.1429865,0.0
2023-08-08 12:31:07,2,405219.12,34.4,50.5,13.67736111111111,100.45544444444445,0.03792067,0.0
2023-08-08 12:31:08,3,2076418.2749999966,37.9,49.0,13.67736111111111,100.4555,0.069148585,0.0
2023-08-08 12:31:09,1,13764.53,33.9,61.0,13.677305555555556,100.45544444444445,0.06381528,0.0
2023-08-08 12:31:10,4,5048.63,37.0,53.3,13.677305555555556,100.4555,0.030527538,0.0
2023-08-08 12:31:11,3,2076418.2749999966,37.9,49.0,13.67736111111111,100.4555,0.028446818,0.0
2023-08-08 12:31:12,1,13612.61,33.8,60.9,13.677305555555556,100.45544444444445,0.050767776,0.0
2023-08-08 12:31:13,4,6641.85,37.0,53.3,13.677305555555556,100.4555,0.027249757,0.0
2023-08-08 12:31:14,2,405219.12,34.4,50.5,13.67736111111111,100.45544444444445,0.1692514,0.0
2023-08-08 12:31:15,1,16606.45,33.8,61.1,13.677305555555556,100.45544444444445,0.106275946,0.0
2023-08-08 12:31:16,4,6261.71,37.0,53.3,13.677305555555556,100.4555,0.047190536,0.0
2023-08-08 12:31:17,4,6261.71,37.0,53.3,13.677305555555556,100.4555,0.1553921,0.0
2023-08-08 12:31:18,1,15545.08,33.8,61.1,13.677305555555556,100.45544444444445,0.031169029,0.0
2023-08-08 12:31:19,4,6879.77,37.0,53.3,13.677305555555556,100.4555,0.026034446,0.0
2023-08-08 12:31:20,4,6879.77,37.0,53.3,13.677305555555556,100.4555,0.02524611,0.0
2023-08-08 12:31:21,2,416095.81,34.5,50.6,13.67736111111111,100.45544444444445,0.026673995,0.0
2023-08-08 12:31:22,4,6641.85,37.0,53.4,13.677305555555556,100.4555,0.15795864,0.0
2023-08-08 12:31:23,4,6641.85,37.0,53.4,13.677305555555556,100.4555,0.023495773,0.0
2023-08-08 12:31:24,2,389512.88,34.5,50.6,13.67736111111111,100.45544444444445,0.017917588,0.0
2023-08-08 12:31:25,4,5427.47,37.0,53.2,13.677305555555556,100.4555,0.040332206,0.0
2023-08-08 12:31:26,4,5427.47,37.0,53.2,13.677305555555556,100.4555,0.013851515,0.0
2023-08-08 12:31:27,2,304830.53,34.4,50.5,13.67736111111111,100.45544444444445,0.020282784,0.0
2023-08-08 12:31:28,4,5559.23,37.0,53.2,13.677305555555556,100.4555,0.022221386,0.0
2023-08-08 12:31:29,4,5559.23,37.0,53.2,13.677305555555556,100.4555,0.034011282,0.0
2023-08-08 12:31:30,4,5559.23,37.0,53.2,13.677305555555556,100.4555,0.008099443,0.0
2023-08-08 12:31:31,1,11386.17,33.8,61.1,13.677305555555556,100.45544444444445,0.02770412,0.0
2023-08-08 12:31:32,4,4693.31,36.8,53.6,13.677305555555556,100.4555,0.09344633,0.0
2023-08-08 12:31:33,3,1894845.0,38.0,48.6,13.67736111111111,100.4555,0.016464645,0.0
2023-08-08 12:31:34,1,10405.17,33.7,61.1,13.677305555555556,100.45544444444445,0.023004543,0.0
2023-08-08 12:31:35,4,6261.71,36.9,53.6,13.677305555555556,100.4555,0.064502165,0.0
2023-08-08 12:31:36,3,1462871.87,38.0,48.7,13.67736111111111,100.4555,0.030009026,0.0
2023-08-08 12:31:37,1,11775.74,33.7,61.3,13.677305555555556,100.45544444444445,0.02099059,0.0
2023-08-08 12:31:38,4,7042.61,36.9,53.6,13.677305555555556,100.4555,0.1357674,0.0
2023-08-08 12:31:39,4,7042.61,36.9,53.6,13.677305555555556,100.4555,0.07653093,0.0
2023-08-08 12:31:40,1,13764.53,33.7,61.2,13.677305555555556,100.45544444444445,0.025810298,0.0
2023-08-08 12:31:41,4,8002.23,37.0,53.5,13.677305555555556,100.4555,0.058135994,0.0
2023-08-08 12:31:42,4,8002.23,37.0,53.5,13.677305555555556,100.4555,0.043617416,0.0
2023-08-08 12:31:43,1,18531.12,33.7,61.4,13.677305555555556,100.45544444444445,0.052743305,0.0
2023-08-08 12:31:44,4,6641.85,37.0,53.3,13.677305555555556,100.4555,0.040429387,0.0
2023-08-08 12:31:45,4,6641.85,37.0,53.3,13.677305555555556,100.4555,0.07154765,0.0
2023-08-08 12:31:46,1,24599.06,33.7,61.3,13.677305555555556,100.45544444444445,0.14461495,0.0
2023-08-08 12:31:47,1,24599.06,33.7,61.3,13.677305555555556,100.45544444444445,0.078040145,0.0
2023-08-08 12:31:48,4,6799.62,37.1,53.1,13.677305555555556,100.4555,0.25356802,0.0
2023-08-08 12:31:49,2,360155.03,34.3,50.6,13.67736111111111,100.45544444444445,0.9014893,0.0
2023-08-08 12:31:50,3,2076418.2749999966,38.1,48.7,13.67736111111111,100.4555,0.02104791,0.0
2023-08-08 12:31:51,4,7208.92,37.1,53.0,13.677305555555556,100.4555,0.061450522,0.0
2023-08-08 12:31:52,2,433049.69,34.4,50.7,13.67736111111111,100.45544444444445,0.04654717,0.0
2023-08-08 12:31:53,3,1861566.38,38.1,48.6,13.67736111111111,100.4555,0.05118559,0.0
2023-08-08 12:31:54,4,7378.78,37.2,52.7,13.677305555555556,100.4555,0.052032124,0.0
2023-08-08 12:31:55,2,538223.81,34.4,50.7,13.67736111111111,100.45544444444445,0.10401598,0.0
2023-08-08 12:31:56,3,2076418.2749999966,38.1,48.5,13.67736111111111,100.4555,0.039415665,0.0
2023-08-08 12:31:57,4,8095.1,37.3,52.8,13.677305555555556,100.4555,0.16521886,0.0
2023-08-08 12:31:58,2,438877.62,34.3,50.7,13.67736111111111,100.45544444444445,0.05247036,0.0
2023-08-08 12:31:59,3,2076418.2749999966,38.1,48.5,13.67736111111111,100.4555,0.0068539847,0.0
2023-08-08 12:32:00,4,8874.2,37.3,52.6,13.677305555555556,100.4555,0.08422969,0.0
2023-08-08 12:32:01,2,433049.69,34.3,50.7,13.67736111111111,100.45544444444445,0.037681803,0.0
2023-08-08 12:32:02,3,2076418.2749999966,38.2,48.3,13.67736111111111,100.4555,0.003996207,0.0
2023-08-08 12:32:03,4,7552.25,37.3,52.4,13.677305555555556,100.4555,0.025047105,0.0
2023-08-08 12:32:04,1,11514.67,33.7,61.2,13.677305555555556,100.45544444444445,0.014426264,0.0
2023-08-08 12:32:05,3,1647589.25,38.2,48.3,13.67736111111111,100.4555,0.0054223663,0.0
2023-08-08 12:32:06,4,7378.78,37.4,52.3,13.677305555555556,100.4555,0.03769018,0.0
2023-08-08 12:32:07,1,11259.01,33.7,61.2,13.677305555555556,100.45544444444445,0.011385965,0.0
2023-08-08 12:32:08,3,1963618.0,38.1,48.3,13.67736111111111,100.4555,0.0051135183,0.0
2023-08-08 12:32:09,4,6641.85,37.2,52.4,13.677305555555556,100.4555,0.012606365,0.0
2023-08-08 12:32:10,2,364866.62,34.3,50.7,13.67736111111111,100.45544444444445,0.0152004585,0.0
2023-08-08 12:32:11,1,8574.35,33.7,61.3,13.677305555555556,100.45544444444445,0.032612324,0.0
2023-08-08 12:32:12,4,5493.0,37.2,52.6,13.677305555555556,100.4555,0.018072458,0.0
2023-08-08 12:32:13,2,297210.66,34.3,50.7,13.67736111111111,100.45544444444445,0.050002955,0.0
2023-08-08 12:32:14,1,9721.47,33.6,61.3,13.677305555555556,100.45544444444445,0.06345824,0.0
2023-08-08 12:32:15,4,6487.38,37.2,52.6,13.677305555555556,100.4555,0.015703922,0.0
2023-08-08 12:32:16,2,364866.62,34.3,50.8,13.67736111111111,100.45544444444445,0.04846544,0.0
2023-08-08 12:32:17,1,9611.64,33.6,61.3,13.677305555555556,100.45544444444445,0.10718357,0.0
2023-08-08 12:32:18,4,6641.85,37.2,52.6,13.677305555555556,100.4555,0.060820453,0.0
2023-08-08 12:32:19,4,6641.85,37.2,52.6,13.677305555555556,100.4555,0.03578723,0.0
2023-08-08 12:32:20,1,10885.41,33.6,61.3,13.677305555555556,100.45544444444445,0.033519294,0.0
2023-08-08 12:32:21,3,1462871.87,37.9,48.5,13.67736111111111,100.4555,0.007832053,0.0
2023-08-08 12:32:22,4,7042.61,37.2,52.4,13.677305555555556,100.4555,0.029405857,0.0
2023-08-08 12:32:23,1,13612.61,33.6,61.4,13.677305555555556,100.45544444444445,0.025103264,0.0
2023-08-08 12:32:24,1,13612.61,33.6,61.4,13.677305555555556,100.45544444444445,0.018717851,0.0
2023-08-08 12:32:25,4,6564.21,37.2,52.3,13.677305555555556,100.4555,0.026578477,0.0
2023-08-08 12:32:26,1,23298.71,33.6,61.4,13.677305555555556,100.45544444444445,0.0497846,0.0
2023-08-08 12:32:27,1,23298.71,33.6,61.4,13.677305555555556,100.45544444444445,0.04653628,0.0
2023-08-08 12:32:28,4,6564.21,37.1,52.4,13.677305555555556,100.4555,0.02105071,0.0
2023-08-08 12:32:29,1,14073.19,33.6,61.3,13.677305555555556,100.45544444444445,0.01815563,0.0
2023-08-08 12:32:30,1,14073.19,33.6,61.3,13.677305555555556,100.45544444444445,0.1002038,0.0
2023-08-08 12:32:31,4,5362.63,36.9,52.8,13.677305555555556,100.4555,0.031499363,0.0
2023-08-08 12:32:32,1,13612.61,33.5,61.4,13.677305555555556,100.45544444444445,0.04801181,0.0
2023-08-08 12:32:33,1,13612.61,33.5,61.4,13.677305555555556,100.45544444444445,0.33942264,0.0
2023-08-08 12:32:34,4,4524.04,36.8,53.2,13.677305555555556,100.4555,0.2163226,0.0
2023-08-08 12:32:35,3,2076418.2749999966,37.7,49.1,13.67736111111111,100.4555,0.081988566,0.0
2023-08-08 12:32:36,3,2076418.2749999966,37.7,49.1,13.67736111111111,100.4555,0.02338738,0.0
2023-08-08 12:32:37,4,5493.0,36.7,53.5,13.677305555555556,100.4555,0.030620757,0.0
2023-08-08 12:32:38,2,394668.94,34.1,50.7,13.67736111111111,100.45544444444445,0.39816928,0.0
2023-08-08 12:32:39,3,2076418.2749999966,37.6,49.2,13.67736111111111,100.4555,0.029498365,0.0
2023-08-08 12:32:40,4,4201.47,36.4,54.0,13.677305555555556,100.4555,0.19186649,0.0
2023-08-08 12:32:41,1,12592.54,33.3,61.8,13.677305555555556,100.45544444444445,0.81969774,0.0
2023-08-08 12:32:42,3,2076418.2749999966,37.5,49.3,13.67736111111111,100.4555,0.017103601,0.0
2023-08-08 12:32:43,4,4524.04,36.2,54.4,13.677305555555556,100.4555,0.033691972,0.0
2023-08-08 12:32:44,4,4524.04,36.2,54.4,13.677305555555556,100.4555,0.03245723,0.0
2023-08-08 12:32:45,3,1462871.87,37.5,49.6,13.67736111111111,100.4555,0.0075722765,0.0
2023-08-08 12:32:46,3,1462871.87,37.5,49.6,13.67736111111111,100.4555,0.017080713,0.0
2023-08-08 12:32:47,4,4360.15,36.1,54.8,13.677305555555556,100.4555,0.021145016,0.0
2023-08-08 12:32:48,2,360155.03,34.1,50.8,13.67736111111111,100.45544444444445,0.036692034,0.0
2023-08-08 12:32:49,3,2076418.2749999966,37.4,49.8,13.67736111111111,100.4555,0.011475821,0.0
2023-08-08 12:32:50,3,2076418.2749999966,37.4,49.8,13.67736111111111,100.4555,0.010236941,0.0
2023-08-08 12:32:51,4,6564.21,36.2,55.0,13.677305555555556,100.4555,0.021542413,0.0
2023-08-08 12:32:52,2,297210.66,34.1,50.9,13.67736111111111,100.45544444444445,0.06866287,0.0
2023-08-08 12:32:53,3,2035479.37,37.3,49.8,13.67736111111111,100.4555,0.01198523,0.0
2023-08-08 12:32:54,4,6261.71,36.2,54.8,13.677305555555556,100.4555,0.016397601,0.0
2023-08-08 12:32:55,1,12177.73,33.2,61.7,13.677305555555556,100.45544444444445,0.04647957,0.0
2023-08-08 12:32:56,2,346433.81,34.1,50.9,13.67736111111111,100.45544444444445,0.08440357,0.0
2023-08-08 12:32:57,4,6720.32,36.1,54.8,13.677305555555556,100.4555,0.017447274,0.0
2023-08-08 12:32:58,1,12452.82,33.3,61.9,13.677305555555556,100.45544444444445,0.11349767,0.0
2023-08-08 12:32:59,1,12452.82,33.3,61.9,13.677305555555556,100.45544444444445,0.10367528,0.0
2023-08-08 12:33:00,3,2076418.2749999966,37.2,49.9,13.67736111111111,100.4555,0.04578747,0.0
2023-08-08 12:33:01,1,13764.53,33.2,62.0,13.677305555555556,100.45544444444445,0.957569,1.0
2023-08-08 12:33:02,1,13764.53,33.2,62.0,13.677305555555556,100.45544444444445,0.92194957,1.0
2023-08-08 12:33:03,2,394668.94,34.1,50.9,13.67736111111111,100.45544444444445,0.9592258,1.0
2023-08-08 12:33:04,3,2076418.2749999966,37.1,50.3,13.67736111111111,100.4555,0.6842295,1.0
2023-08-08 12:33:05,1,14710.26,33.2,62.1,13.677305555555556,100.45544444444445,0.952016,1.0
2023-08-08 12:33:06,2,355513.22,34.1,50.9,13.67736111111111,100.45544444444445,0.9315409,1.0
2023-08-08 12:33:07,1,15891.47,33.3,62.1,13.677305555555556,100.45544444444445,0.9867676,1.0
2023-08-08 12:33:08,1,15891.47,33.3,62.1,13.677305555555556,100.45544444444445,0.87477976,1.0
2023-08-08 12:33:09,2,416095.81,34.1,50.9,13.67736111111111,100.45544444444445,0.6456612,1.0
2023-08-08 12:33:10,3,2076418.2749999966,37.0,50.6,13.67736111111111,100.4555,0.711632,1.0
2023-08-08 12:33:11,4,5362.63,36.0,55.2,13.677305555555556,100.4555,0.8028006,1.0
2023-08-08 12:33:12,2,456914.03,34.1,50.9,13.67736111111111,100.45544444444445,0.84151703,1.0
2023-08-08 12:33:13,2,456914.03,34.1,50.9,13.67736111111111,100.45544444444445,0.938109,1.0
2023-08-08 12:33:14,4,5901.15,36.0,55.1,13.677305555555556,100.4555,0.7779065,1.0
2023-08-08 12:33:15,2,438877.62,34.2,50.9,13.67736111111111,100.45544444444445,0.43892968,1.0
2023-08-08 12:33:16,1,17352.11,33.3,61.9,13.677305555555556,100.45544444444445,0.94684273,1.0
2023-08-08 12:33:17,4,6188.06,35.9,55.3,13.677305555555556,100.4555,0.883366,1.0
2023-08-08 12:33:18,2,456914.03,34.2,50.9,13.67736111111111,100.45544444444445,0.6592467,1.0
2023-08-08 12:33:19,1,26253.76,33.3,61.9,13.677305555555556,100.45544444444445,0.8843198,1.0
2023-08-08 12:33:20,4,6261.71,35.9,55.2,13.677305555555556,100.4555,0.879575,1.0
2023-08-08 12:33:21,4,6261.71,35.9,55.2,13.677305555555556,100.4555,0.88311446,1.0
2023-08-08 12:33:22,3,2076418.2749999966,36.9,50.8,13.67736111111111,100.4555,0.043337952,1.0
2023-08-08 12:33:23,1,22065.64,33.3,61.9,13.677305555555556,100.45544444444445,0.9330891,1.0
2023-08-08 12:33:24,4,8188.95,36.0,55.3,13.677305555555556,100.4555,0.2040253,1.0
2023-08-08 12:33:25,2,275617.72,34.1,50.9,13.67736111111111,100.45544444444445,0.8656604,1.0
2023-08-08 12:33:26,1,27716.07,33.4,61.9,13.677305555555556,100.45544444444445,0.86525995,1.0
2023-08-08 12:33:27,4,7378.78,36.0,55.2,13.677305555555556,100.4555,0.23529692,1.0
2023-08-08 12:33:28,2,360155.03,34.2,50.9,13.67736111111111,100.45544444444445,0.8578979,1.0
2023-08-08 12:33:29,1,27716.07,33.4,61.9,13.677305555555556,100.45544444444445,0.6181769,1.0
2023-08-08 12:33:30,4,7125.33,36.0,55.2,13.677305555555556,100.4555,0.07886803,1.0
2023-08-08 12:33:31,4,7125.33,36.0,55.2,13.677305555555556,100.4555,0.06643549,1.0
2023-08-08 12:33:32,1,24333.42,33.4,61.7,13.677305555555556,100.45544444444445,0.7939715,1.0
2023-08-08 12:33:33,4,7125.33,35.9,55.3,13.677305555555556,100.4555,0.085512415,1.0
2023-08-08 12:33:34,4,7125.33,35.9,55.3,13.677305555555556,100.4555,0.10792738,1.0
2023-08-08 12:33:35,1,26253.76,33.4,61.8,13.677305555555556,100.45544444444445,0.8152654,1.0
2023-08-08 12:33:36,4,6336.14,35.9,55.3,13.677305555555556,100.4555,0.90447086,1.0
2023-08-08 12:33:37,4,6336.14,35.9,55.3,13.677305555555556,100.4555,0.92161953,1.0
2023-08-08 12:33:38,2,360155.03,34.2,50.9,13.67736111111111,100.45544444444445,0.9549145,1.0
2023-08-08 12:33:39,4,6879.77,35.9,55.2,13.677305555555556,100.4555,0.9638386,1.0
2023-08-08 12:33:40,4,6879.77,35.9,55.2,13.677305555555556,100.4555,0.949871,1.0
2023-08-08 12:33:41,2,293482.12,34.2,50.9,13.67736111111111,100.45544444444445,0.94612134,1.0
2023-08-08 12:33:42,4,6487.38,35.9,55.3,13.677305555555556,100.4555,0.9540572,1.0
2023-08-08 12:33:43,4,6487.38,35.9,55.3,13.677305555555556,100.4555,0.9477485,1.0
2023-08-08 12:33:44,2,312673.41,34.2,50.8,13.67736111111111,100.45544444444445,0.75047785,1.0
2023-08-08 12:33:45,4,6799.62,35.7,55.5,13.677305555555556,100.4555,0.94302106,1.0
2023-08-08 12:33:46,4,6799.62,35.7,55.5,13.677305555555556,100.4555,0.9244781,1.0
2023-08-08 12:33:47,2,289806.62,34.1,50.8,13.67736111111111,100.45544444444445,0.91416526,1.0
2023-08-08 12:33:48,4,6564.21,35.7,55.8,13.677305555555556,100.4555,0.8824387,1.0
2023-08-08 12:33:49,4,6564.21,35.7,55.8,13.677305555555556,100.4555,0.9462224,1.0
2023-08-08 12:33:50,4,6564.21,35.7,55.8,13.677305555555556,100.4555,0.804339,1.0
2023-08-08 12:33:51,1,13313.49,33.2,61.8,13.677305555555556,100.45544444444445,0.83711267,1.0
2023-08-08 12:33:52,1,13313.49,33.2,61.8,13.677305555555556,100.45544444444445,0.93651253,1.0
2023-08-08 12:33:53,1,13313.49,33.2,61.8,13.677305555555556,100.45544444444445,0.92720264,1.0
2023-08-08 12:33:54,2,360155.03,34.0,50.8,13.67736111111111,100.45544444444445,0.9432115,1.0
2023-08-08 12:33:55,4,8002.23,35.6,56.3,13.677305555555556,100.4555,0.9703799,1.0
2023-08-08 12:33:56,3,1928855.88,36.5,51.5,13.67736111111111,100.4555,0.911303,1.0
2023-08-08 12:33:57,2,293482.12,34.0,50.9,13.67736111111111,100.45544444444445,0.9630767,1.0
2023-08-08 12:33:58,1,9611.64,33.2,62.1,13.677305555555556,100.45544444444445,0.98426396,1.0
2023-08-08 12:33:59,1,9611.64,33.2,62.1,13.677305555555556,100.45544444444445,0.98489237,1.0
2023-08-08 12:34:00,2,286183.31,34.0,50.9,13.67736111111111,100.45544444444445,0.97966194,1.0
2023-08-08 12:34:01,2,286183.31,34.0,50.9,13.67736111111111,100.45544444444445,0.9706321,1.0
2023-08-08 12:34:02,1,11644.52,33.0,62.2,13.677305555555556,100.45544444444445,0.9922133,1.0
2023-08-08 12:34:03,1,11644.52,33.0,62.2,13.677305555555556,100.45544444444445,0.98562104,1.0
2023-08-08 12:34:04,2,289806.62,33.9,50.9,13.67736111111111,100.45544444444445,0.933367,1.0
2023-08-08 12:34:05,4,10172.48,35.6,56.2,13.677305555555556,100.4555,0.96138465,1.0
2023-08-08 12:34:06,3,2076418.2749999966,36.2,52.4,13.67736111111111,100.4555,0.87428117,1.0
2023-08-08 12:34:07,2,297210.66,33.9,51.0,13.67736111111111,100.45544444444445,0.55139637,1.0
2023-08-08 12:34:08,4,9944.62,35.6,56.2,13.677305555555556,100.4555,0.8910038,1.0
2023-08-08 12:34:09,1,13612.61,33.0,62.5,13.677305555555556,100.45544444444445,0.9911986,1.0
2023-08-08 12:34:10,1,13612.61,33.0,62.5,13.677305555555556,100.45544444444445,0.95601445,1.0
2023-08-08 12:34:11,2,240481.52,33.9,51.0,13.67736111111111,100.45544444444445,0.9498655,1.0
2023-08-08 12:34:12,3,2076418.2749999966,35.9,53.1,13.67736111111111,100.4555,0.9318982,1.0
2023-08-08 12:34:13,3,2076418.2749999966,35.9,53.1,13.67736111111111,100.4555,0.89371735,1.0
2023-08-08 12:34:14,2,293482.12,33.9,51.0,13.67736111111111,100.45544444444445,0.9557546,1.0
2023-08-08 12:34:15,1,40933.91,33.0,62.4,13.677305555555556,100.45544444444445,0.984237,1.0
2023-08-08 12:34:16,1,40933.91,33.0,62.4,13.677305555555556,100.45544444444445,0.99222493,1.0
2023-08-08 12:34:17,2,293482.12,33.9,51.1,13.67736111111111,100.45544444444445,0.95416516,1.0
2023-08-08 12:34:18,1,62451.4675,33.1,62.3,13.677305555555556,100.45544444444445,0.98997575,1.0
2023-08-08 12:34:19,1,62451.4675,33.1,62.3,13.677305555555556,100.45544444444445,0.9857745,1.0
2023-08-08 12:34:20,2,249535.23,33.8,51.1,13.67736111111111,100.45544444444445,0.7867609,1.0
